OrderID,Product,Category,Region,Sales,Quantity,Discount,OrderDate,Price,user_id,product_id,purchase_amount,customer_id,customer_name,sales,stock_price,temperature_C,text_column
780,Monitor,Electronics,North,1114.77,9,0.11,30-01-2024,123.8633333,14,1009,240.29,8,Customer_8,1114.77,356.73,-7.4,TypeD
781,Tablet,Accessories,East,1021.18,1,0.08,31-01-2024,1021.18,64,1020,446.17,44,Customer_44,1021.18,264.32,-7.5,TypeD
782,Monitor,Office Supplies,South,1415.63,8,0.07,01-02-2024,176.95375,47,1035,356.78,40,Customer_40,1415.63,295.86,9.3,TypeB
783,Monitor,Electronics,East,611.88,7,0.29,02-02-2024,87.41142857,29,1011,40.48,43,Customer_43,611.88,266.18,7.7,TypeD
784,Laptop,Accessories,North,563.84,2,0.12,03-02-2024,281.92,76,1090,82.18,22,Customer_22,563.84,109.6,5.8,TypeD
785,Tablet,Electronics,North,419.75,,0.27,04-02-2024,52.46875,36,1001,13.84,20,Customer_20,419.75,234.15,14.6,TypeC
786,Printer,Electronics,South,515.65,1,0.19,05-02-2024,515.65,99,1012,319.15,8,Customer_8,515.65,170.83,6,TypeD
787,Tablet,Electronics,East,1160.39,9,0.24,06-02-2024,128.9322222,52,1052,229.36,29,Customer_29,1160.39,139.37,-0.4,TypeA
788,Printer,Electronics,East,867.29,9,0.15,07-02-2024,96.36555556,76,1031,75.79,40,Customer_40,867.29,482.69,5.5,TypeD
789,Laptop,Office Supplies,South,223.3,2,0.17,08-02-2024,111.65,7,1094,479.39,26,Customer_26,223.3,339.74,38.7,TypeB
790,Smartphone,Electronics,East,582.44,7,0.15,09-02-2024,83.20571429,29,1015,269.53,30,Customer_30,582.44,391.46,10.6,TypeC
791,Monitor,Electronics,East,569.06,3,0.06,10-02-2024,189.6866667,11,1031,128.53,17,Customer_17,569.06,226.15,12.2,TypeD
792,Laptop,Electronics,North,1422.98,7,0.22,11-02-2024,203.2828571,33,1031,255.3,20,Customer_20,1422.98,257.26,18.8,TypeB
793,Monitor,Office Supplies,East,1453.31,9,0.08,12-02-2024,161.4788889,6,1097,343.01,16,Customer_16,1453.31,194.77,39.2,TypeA
794,Smartphone,Electronics,East,381.37,,0.01,13-02-2024,95.3425,79,1010,47.36,46,Customer_46,381.37,138.79,2.1,TypeD
795,Smartphone,Electronics,South,1995.71,1,0.19,14-02-2024,1995.71,32,1009,144.6,43,Customer_43,1995.71,171.61,24.1,TypeC
796,Laptop,Office Supplies,South,606.88,2,0.05,15-02-2024,303.44,51,1014,405.41,7,Customer_7,606.88,419.01,25.8,TypeD
797,Smartphone,Office Supplies,West,1955.57,1,0.28,16-02-2024,1955.57,75,1016,235.24,16,Customer_16,1955.57,371.02,20.4,TypeB
798,Printer,Office Supplies,North,880.97,5,0.29,17-02-2024,176.194,58,1039,277.82,45,Customer_45,880.97,318.77,-5.6,TypeC
799,Smartphone,Electronics,East,162.8,5,0.27,18-02-2024,32.56,87,1017,222.08,47,Customer_47,162.8,290.04,23.8,TypeD
800,Monitor,Office Supplies,East,755.64,7,0.11,19-02-2024,107.9485714,26,1054,31.51,48,Customer_48,755.64,468.97,-6.8,TypeA
801,Monitor,Office Supplies,East,1801.95,,0.1,01-01-2024,1801.95,98,1072,91.22,27,Customer_27,1801.95,129.09,19.8,TypeC
802,Printer,Office Supplies,North,1003.2,3,0.1,02-01-2024,334.4,46,1024,228.32,23,Customer_23,1003.2,212.24,27,TypeA
803,Tablet,Electronics,East,1170.22,,0.22,03-01-2024,585.11,98,1058,112.5,24,Customer_24,1170.22,239.98,0.5,TypeB
804,Printer,Office Supplies,North,1421.48,5,0.27,04-01-2024,284.296,29,1077,34.49,9,Customer_9,1421.48,412.97,32.1,TypeD
805,Printer,Office Supplies,South,364.73,6,0.27,05-01-2024,60.78833333,4,1088,423.39,35,Customer_35,364.73,497.01,-8.5,TypeA
806,Smartphone,Accessories,East,1248.39,7,0.23,06-01-2024,178.3414286,81,1021,490.78,20,Customer_20,1248.39,196.27,32.2,TypeB
807,Tablet,Electronics,South,1125.7,4,0.19,07-01-2024,281.425,99,1029,398.64,37,Customer_37,1125.7,449.72,13,TypeD
808,Tablet,Accessories,North,485.82,7,0.03,08-01-2024,69.40285714,13,1083,428.35,42,Customer_42,485.82,432.25,0.9,TypeB
809,Tablet,Accessories,West,1891.42,8,0.05,09-01-2024,236.4275,39,1084,128.57,17,Customer_17,1891.42,189.86,-3.3,TypeA
810,Printer,Accessories,East,1237.84,1,0.27,10-01-2024,1237.84,15,1043,480.71,47,Customer_47,1237.84,259.73,37.7,TypeB
811,Monitor,Accessories,North,1420.09,6,0.18,11-01-2024,236.6816667,29,1031,106.49,31,Customer_31,1420.09,263.87,-6.4,TypeC
812,Tablet,Accessories,West,1772.89,8,0,12-01-2024,,29,1050,476.2,8,Customer_8,1772.89,491.29,0,TypeD
813,Printer,Accessories,West,1286.27,5,0.03,13-01-2024,257.254,75,1045,497.46,15,Customer_15,1286.27,172.36,7.4,TypeB
814,Smartphone,Accessories,South,661.7,4,0.2,14-01-2024,165.425,32,1020,358.74,31,Customer_31,661.7,419.66,21,TypeA
815,Monitor,Electronics,North,300.44,2,0,15-01-2024,150.22,2,1098,490.76,30,Customer_30,300.44,233.68,17.2,TypeD
816,Smartphone,Office Supplies,West,967.42,6,0.05,16-01-2024,161.2366667,47,1031,289.07,46,Customer_46,967.42,392.35,-3.7,TypeC
817,Monitor,Accessories,East,515.04,6,0.16,17-01-2024,85.84,78,1093,137.18,20,Customer_20,515.04,268,4.5,TypeD
818,Printer,Accessories,East,891.37,1,0.21,18-01-2024,891.37,84,1038,224.13,39,Customer_39,891.37,331.34,1.9,TypeC
819,Laptop,Accessories,South,1778.23,,0.2,19-01-2024,197.5811111,22,1011,300.84,12,Customer_12,1778.23,433.04,0.7,TypeD
820,Monitor,Accessories,West,716.26,6,0.07,20-01-2024,119.3766667,75,1046,45.81,49,Customer_49,716.26,421.67,10.6,TypeB
821,Smartphone,Accessories,North,331.97,3,0.21,21-01-2024,110.6566667,27,1017,314.95,17,Customer_17,331.97,446.57,25.2,TypeB
822,Printer,Accessories,East,776.97,4,0.07,22-01-2024,194.2425,67,1020,490.78,42,Customer_42,776.97,123.85,0.9,TypeA
823,Monitor,Office Supplies,West,1822.97,4,0.1,23-01-2024,455.7425,81,1012,103.15,30,Customer_30,1822.97,376.82,8.3,TypeC
824,Laptop,Office Supplies,West,617.05,3,0.22,24-01-2024,205.6833333,56,1020,398.37,29,Customer_29,617.05,155.99,9.5,TypeA
825,Laptop,Accessories,South,1330.61,3,0.19,25-01-2024,443.5366667,92,1007,454.87,19,Customer_19,1330.61,266.33,38.8,TypeB
826,Tablet,Office Supplies,East,100.99,3,0.25,26-01-2024,33.66333333,93,1045,472.41,46,Customer_46,100.99,319.44,37.7,TypeC
827,Tablet,Electronics,East,769.88,,0.2,27-01-2024,192.47,21,1006,480.47,11,Customer_11,769.88,261.1,30,TypeA
828,Smartphone,Accessories,North,679.08,7,0.17,28-01-2024,97.01142857,47,1022,265.52,34,Customer_34,679.08,307.84,2.1,TypeA
829,Monitor,Electronics,East,412.85,4,0.03,29-01-2024,103.2125,80,1095,488.88,50,Customer_50,412.85,498.61,-6.6,TypeA
830,Monitor,Electronics,North,1114.77,9,0.11,30-01-2024,123.8633333,59,1074,381.08,7,Customer_7,1114.77,154.09,5.8,TypeA
831,Tablet,Accessories,East,1021.18,1,0.08,31-01-2024,1021.18,84,1085,89.22,44,Customer_44,1021.18,370.18,3.3,TypeA
832,Monitor,Office Supplies,South,1415.63,8,0.07,01-02-2024,176.95375,6,1021,243.68,34,Customer_34,1415.63,258.4,15.3,TypeC
833,Monitor,Electronics,East,611.88,7,0.29,02-02-2024,87.41142857,19,1088,361.98,20,Customer_20,611.88,153.2,28.9,TypeA
834,Laptop,Accessories,North,563.84,2,0.12,03-02-2024,281.92,57,1021,131.2,50,Customer_50,563.84,163.49,32.9,TypeC
835,Tablet,Electronics,North,419.75,8,0.27,04-02-2024,52.46875,69,1091,323.9,38,Customer_38,419.75,479.71,32.2,TypeA
836,Printer,Electronics,South,515.65,1,0.19,05-02-2024,515.65,3,1028,336.63,24,Customer_24,515.65,451.84,8,TypeB
837,Tablet,Electronics,East,1160.39,9,0.24,06-02-2024,128.9322222,1,1012,89.72,10,Customer_10,1160.39,462.82,24.4,TypeB
838,Printer,Electronics,East,867.29,9,0.15,07-02-2024,,58,1081,286.89,32,Customer_32,867.29,496.61,5.6,TypeA
839,Laptop,Office Supplies,South,223.3,2,0.17,08-02-2024,111.65,38,1001,388.1,15,Customer_15,223.3,183.33,-7,TypeD
840,Smartphone,Electronics,East,582.44,7,0.15,09-02-2024,83.20571429,15,1028,254.46,37,Customer_37,582.44,242.18,25.1,TypeB
841,Monitor,Electronics,East,569.06,3,0.06,10-02-2024,189.6866667,34,1084,15.93,20,Customer_20,569.06,367.69,-9.5,TypeC
842,Laptop,Electronics,North,1422.98,7,0.22,11-02-2024,203.2828571,61,1078,14.43,3,Customer_3,1422.98,293.52,10.5,TypeA
843,Monitor,Office Supplies,East,1453.31,9,0.08,12-02-2024,161.4788889,35,1051,184.94,37,Customer_37,1453.31,267.36,6.5,TypeC
844,Smartphone,Electronics,East,381.37,4,0.01,13-02-2024,95.3425,64,1026,463.84,40,Customer_40,381.37,243.12,24.7,TypeD
845,Smartphone,Electronics,South,1995.71,1,0.19,14-02-2024,1995.71,25,1049,122.05,8,Customer_8,1995.71,337.51,28.3,TypeA
846,Laptop,Office Supplies,South,606.88,2,0.05,15-02-2024,303.44,24,1094,320.84,40,Customer_40,606.88,330.24,5.2,TypeB
847,Smartphone,Office Supplies,West,1955.57,1,0.28,16-02-2024,1955.57,12,1078,118.82,44,Customer_44,1955.57,164.58,30.6,TypeC
848,Printer,Office Supplies,North,880.97,5,0.29,17-02-2024,176.194,18,1022,167.62,23,Customer_23,880.97,288.7,4.7,TypeB
849,Smartphone,Electronics,East,162.8,5,0.27,18-02-2024,32.56,15,1087,425.54,40,Customer_40,162.8,321.39,12.3,TypeB
850,Monitor,Office Supplies,East,755.64,7,0.11,19-02-2024,107.9485714,80,1043,367.14,11,Customer_11,755.64,328.11,26.4,TypeA
851,Monitor,Office Supplies,East,1801.95,1,0.1,01-01-2024,1801.95,27,1076,56.75,46,Customer_46,1801.95,184.04,24.6,TypeC
852,Printer,Office Supplies,North,1003.2,3,0.1,02-01-2024,334.4,72,1021,220.06,8,Customer_8,1003.2,396.91,39.4,TypeD
853,Tablet,Electronics,East,1170.22,2,0.22,03-01-2024,585.11,60,1042,24.29,29,Customer_29,1170.22,110.08,1.3,TypeB
854,Printer,Office Supplies,North,1421.48,5,0.27,04-01-2024,284.296,46,1036,245.64,30,Customer_30,1421.48,241.93,23.1,TypeA
855,Printer,Office Supplies,South,364.73,6,0.27,05-01-2024,60.78833333,89,1060,334.59,10,Customer_10,364.73,412.09,20.5,TypeA
856,Smartphone,Accessories,East,1248.39,7,0.23,06-01-2024,178.3414286,17,1096,68.07,39,Customer_39,1248.39,325.56,35.8,TypeD
857,Tablet,Electronics,South,1125.7,4,0.19,07-01-2024,281.425,93,1055,151.55,28,Customer_28,1125.7,204.46,-2.2,TypeA
858,Tablet,Accessories,North,485.82,7,0.03,08-01-2024,69.40285714,53,1002,204.94,49,Customer_49,485.82,377.98,27.6,TypeB
859,Tablet,Accessories,West,1891.42,8,0.05,09-01-2024,236.4275,8,1062,460.57,36,Customer_36,1891.42,326.96,18.4,TypeA
860,Printer,Accessories,East,1237.84,1,0.27,10-01-2024,,79,1018,496.69,13,Customer_13,1237.84,418.5,3.7,TypeC
861,Monitor,Accessories,North,1420.09,6,0.18,11-01-2024,236.6816667,27,1022,32.01,32,Customer_32,1420.09,394.01,13.7,TypeC
862,Tablet,Accessories,West,1772.89,8,0,12-01-2024,221.61125,46,1028,382.89,36,Customer_36,1772.89,344.04,6.7,TypeB
863,Printer,Accessories,West,1286.27,5,0.03,13-01-2024,257.254,50,1029,192.14,37,Customer_37,1286.27,295.27,19,TypeC
864,Smartphone,Accessories,South,661.7,4,0.2,14-01-2024,165.425,71,1038,202.3,26,Customer_26,661.7,153.27,34.5,TypeD
865,Monitor,Electronics,North,300.44,2,0,15-01-2024,150.22,3,1024,379.59,22,Customer_22,300.44,204.53,18.5,TypeA
866,Smartphone,Office Supplies,West,967.42,6,0.05,16-01-2024,161.2366667,93,1007,460.03,4,Customer_4,967.42,267.64,21.6,TypeB
867,Monitor,Accessories,East,515.04,6,0.16,17-01-2024,85.84,64,1057,475.96,31,Customer_31,515.04,339.72,15.9,TypeD
868,Printer,Accessories,East,891.37,1,0.21,18-01-2024,891.37,44,1015,292.79,18,Customer_18,891.37,305.48,-7.4,TypeA
869,Laptop,Accessories,South,1778.23,9,0.2,19-01-2024,197.5811111,53,1071,184.99,38,Customer_38,1778.23,215.27,1.6,TypeD
870,Monitor,Accessories,West,716.26,6,0.07,20-01-2024,119.3766667,24,1000,395.9,24,Customer_24,716.26,102.59,14.6,TypeB
871,Smartphone,Accessories,North,331.97,3,0.21,21-01-2024,110.6566667,60,1004,132.99,23,Customer_23,331.97,298.5,5.5,TypeB
872,Printer,Accessories,East,776.97,4,0.07,22-01-2024,194.2425,3,1002,286.4,22,Customer_22,776.97,214.25,-0.9,TypeD
873,Monitor,Office Supplies,West,1822.97,4,0.1,23-01-2024,455.7425,20,1064,185.7,2,Customer_2,1822.97,393.84,15.2,TypeA
874,Laptop,Office Supplies,West,617.05,3,0.22,24-01-2024,205.6833333,46,1003,331.75,31,Customer_31,617.05,109.58,6.1,TypeC
875,Laptop,Accessories,South,1330.61,3,0.19,25-01-2024,443.5366667,15,1098,127.8,11,Customer_11,1330.61,333.93,2.9,TypeC
876,Tablet,Office Supplies,East,100.99,3,0.25,26-01-2024,33.66333333,25,1095,103.88,28,Customer_28,100.99,476.59,13.2,TypeD
877,Tablet,Electronics,East,769.88,4,0.2,27-01-2024,192.47,94,1063,459.94,46,Customer_46,769.88,169.76,-3.3,TypeB
878,Smartphone,Accessories,North,679.08,7,0.17,28-01-2024,97.01142857,78,1097,59.88,32,Customer_32,679.08,288.66,36.4,TypeA
879,Monitor,Electronics,East,412.85,4,0.03,29-01-2024,103.2125,71,1088,257.92,5,Customer_5,412.85,136.57,33.4,TypeA
880,Monitor,Electronics,North,1114.77,9,0.11,30-01-2024,123.8633333,17,1009,118.22,38,Customer_38,1114.77,350.27,25.4,TypeB
881,Tablet,Accessories,East,1021.18,1,0.08,31-01-2024,1021.18,84,1020,29.08,10,Customer_10,1021.18,320.21,-4.7,TypeC
882,Monitor,Office Supplies,South,1415.63,8,0.07,01-02-2024,176.95375,100,1045,27.65,40,Customer_40,1415.63,262.95,28.8,TypeA
883,Monitor,Electronics,East,611.88,7,0.29,02-02-2024,87.41142857,9,1090,95.86,46,Customer_46,611.88,308.55,30.4,TypeD
884,Laptop,Accessories,North,563.84,2,0.12,03-02-2024,,38,1026,434.72,24,Customer_24,563.84,458.63,28.4,TypeC
885,Tablet,Electronics,North,419.75,8,0.27,04-02-2024,52.46875,48,1065,148.41,35,Customer_35,419.75,178.52,-4.3,TypeD
886,Printer,Electronics,South,515.65,1,0.19,05-02-2024,515.65,60,1040,475.72,44,Customer_44,515.65,109.03,22.2,TypeC
887,Tablet,Electronics,East,1160.39,9,0.24,06-02-2024,128.9322222,63,1012,294.99,48,Customer_48,1160.39,444.67,31.7,TypeB
888,Printer,Electronics,East,867.29,9,0.15,07-02-2024,96.36555556,86,1008,223.94,23,Customer_23,867.29,330.85,18.9,TypeD
889,Laptop,Office Supplies,South,223.3,2,0.17,08-02-2024,111.65,2,1035,294.24,17,Customer_17,223.3,456.26,22.3,TypeD
890,Smartphone,Electronics,East,582.44,,0.15,09-02-2024,83.20571429,88,1085,263.18,1,Customer_1,582.44,338.78,12.9,TypeB
891,Monitor,Electronics,East,569.06,3,0.06,10-02-2024,189.6866667,72,1089,381.8,31,Customer_31,569.06,424.06,16.4,TypeD
892,Laptop,Electronics,North,1422.98,7,0.22,11-02-2024,203.2828571,11,1057,148.42,31,Customer_31,1422.98,271.87,-8.3,TypeC
893,Monitor,Office Supplies,East,1453.31,9,0.08,12-02-2024,161.4788889,64,1053,182.99,42,Customer_42,1453.31,399.94,21.9,TypeA
894,Smartphone,Electronics,East,381.37,4,0.01,13-02-2024,95.3425,77,1011,448.11,42,Customer_42,381.37,465.22,-5.9,TypeA
895,Smartphone,Electronics,South,1995.71,1,0.19,14-02-2024,1995.71,81,1080,473.76,34,Customer_34,1995.71,328.85,11.8,TypeB
896,Laptop,Office Supplies,South,606.88,2,0.05,15-02-2024,303.44,72,1077,447.35,9,Customer_9,606.88,172.31,4.6,TypeC
897,Smartphone,Office Supplies,West,1955.57,1,0.28,16-02-2024,1955.57,21,1013,215.53,22,Customer_22,1955.57,207.52,17.3,TypeD
898,Printer,Office Supplies,North,880.97,5,0.29,17-02-2024,176.194,18,1033,392.38,13,Customer_13,880.97,179.46,-3.3,TypeD
899,Smartphone,Electronics,East,162.8,5,0.27,18-02-2024,32.56,94,1052,243.4,25,Customer_25,162.8,198.74,24.6,TypeA
900,Monitor,Office Supplies,East,755.64,7,0.11,19-02-2024,,64,1019,253.79,48,Customer_48,755.64,222.57,29.8,TypeD
901,Monitor,Office Supplies,East,1801.95,1,0.1,01-01-2024,1801.95,82,1074,110.29,18,Customer_18,1801.95,322.05,-1.8,TypeA
902,Printer,Office Supplies,North,1003.2,3,0.1,02-01-2024,,95,1015,299.65,12,Customer_12,1003.2,335.2,-4.8,TypeB
903,Tablet,Electronics,East,1170.22,2,0.22,03-01-2024,,38,1094,101.21,40,Customer_40,1170.22,270.6,-2.7,TypeD
904,Printer,Office Supplies,North,1421.48,5,0.27,04-01-2024,284.296,32,1069,172.47,17,Customer_17,1421.48,346.17,33.9,TypeC
905,Printer,Office Supplies,South,364.73,6,0.27,05-01-2024,60.78833333,11,1055,428.96,15,Customer_15,364.73,132.63,16.4,TypeD
906,Smartphone,Accessories,East,1248.39,7,0.23,06-01-2024,178.3414286,45,1082,111.47,42,Customer_42,1248.39,135.12,13.4,TypeA
907,Tablet,Electronics,South,1125.7,4,0.19,07-01-2024,281.425,89,1057,44.87,15,Customer_15,1125.7,168.73,-4.7,TypeB
908,Tablet,Accessories,North,485.82,7,0.03,08-01-2024,69.40285714,33,1003,43.81,15,Customer_15,485.82,307.23,22.5,TypeA
909,Tablet,Accessories,West,1891.42,8,0.05,09-01-2024,236.4275,41,1003,470.98,39,Customer_39,1891.42,185.6,33.4,TypeD
910,Printer,Accessories,East,1237.84,1,0.27,10-01-2024,1237.84,8,1019,258.39,13,Customer_13,1237.84,213.31,31.4,TypeA
911,Monitor,Accessories,North,1420.09,6,0.18,11-01-2024,236.6816667,11,1009,210.61,17,Customer_17,1420.09,260.13,21.3,TypeA
912,Tablet,Accessories,West,1772.89,8,0,12-01-2024,221.61125,86,1023,407.33,32,Customer_32,1772.89,424.75,-6.2,TypeB
913,Printer,Accessories,West,1286.27,5,0.03,13-01-2024,257.254,51,1098,419.55,9,Customer_9,1286.27,105.54,-4.4,TypeC
914,Smartphone,Accessories,South,661.7,4,0.2,14-01-2024,165.425,88,1025,172.77,40,Customer_40,661.7,359.75,-7.5,TypeD
915,Monitor,Electronics,North,300.44,2,0,15-01-2024,150.22,41,1036,349.87,20,Customer_20,300.44,367.55,2.9,TypeB
916,Smartphone,Office Supplies,West,967.42,6,0.05,16-01-2024,161.2366667,17,1084,387.85,26,Customer_26,967.42,419.46,-3.2,TypeC
917,Monitor,Accessories,East,515.04,6,0.16,17-01-2024,85.84,76,1053,330.78,27,Customer_27,515.04,473.1,3,TypeA
918,Printer,Accessories,East,891.37,1,0.21,18-01-2024,891.37,46,1020,84.28,21,Customer_21,891.37,108.06,9.3,TypeC
919,Laptop,Accessories,South,1778.23,9,0.2,19-01-2024,197.5811111,32,1073,439.18,18,Customer_18,1778.23,161.51,37.1,TypeA
920,Monitor,Accessories,West,716.26,6,0.07,20-01-2024,119.3766667,79,1037,274.16,13,Customer_13,716.26,454.47,20.5,TypeA
921,Smartphone,Accessories,North,331.97,3,0.21,21-01-2024,110.6566667,80,1045,148.41,16,Customer_16,331.97,283.41,31.7,TypeB
922,Printer,Accessories,East,776.97,4,0.07,22-01-2024,194.2425,54,1003,218.36,9,Customer_9,776.97,325.84,25.5,TypeA
923,Monitor,Office Supplies,West,1822.97,,0.1,23-01-2024,455.7425,86,1059,28.41,12,Customer_12,1822.97,365.21,-4.4,TypeB
924,Laptop,Office Supplies,West,617.05,3,0.22,24-01-2024,205.6833333,92,1056,72.65,44,Customer_44,617.05,371.63,26.8,TypeC
925,Laptop,Accessories,South,1330.61,3,0.19,25-01-2024,,20,1044,385.12,38,Customer_38,1330.61,472.7,3.8,TypeC
926,Tablet,Office Supplies,East,100.99,3,0.25,26-01-2024,33.66333333,33,1019,10.01,19,Customer_19,100.99,498.78,22,TypeA
927,Tablet,Electronics,East,769.88,4,0.2,27-01-2024,192.47,74,1016,214.12,7,Customer_7,769.88,388.06,7,TypeB
928,Smartphone,Accessories,North,679.08,7,0.17,28-01-2024,97.01142857,40,1070,266.03,35,Customer_35,679.08,214.89,39.9,TypeA
929,Monitor,Electronics,East,412.85,4,0.03,29-01-2024,103.2125,32,1003,36.77,48,Customer_48,412.85,451.9,3.2,TypeB
930,Monitor,Electronics,North,1114.77,9,0.11,30-01-2024,123.8633333,97,1092,486.81,18,Customer_18,1114.77,119.69,4,TypeB
931,Tablet,Accessories,East,1021.18,1,0.08,31-01-2024,1021.18,2,1013,120.8,16,Customer_16,1021.18,192.43,36.5,TypeB
932,Monitor,Office Supplies,South,1415.63,8,0.07,01-02-2024,176.95375,97,1002,159.06,39,Customer_39,1415.63,458.95,-8.8,TypeC
933,Monitor,Electronics,East,611.88,7,0.29,02-02-2024,87.41142857,33,1087,158.93,4,Customer_4,611.88,202.48,24.8,TypeB
934,Laptop,Accessories,North,563.84,2,0.12,03-02-2024,281.92,77,1079,122.9,25,Customer_25,563.84,188.26,26.3,TypeC
935,Tablet,Electronics,North,419.75,8,0.27,04-02-2024,52.46875,30,1057,10.72,32,Customer_32,419.75,155.25,31.8,TypeB
936,Printer,Electronics,South,515.65,1,0.19,05-02-2024,515.65,33,1054,367.38,40,Customer_40,515.65,443.64,38.7,TypeC
937,Tablet,Electronics,East,1160.39,,0.24,06-02-2024,128.9322222,77,1003,483.75,13,Customer_13,1160.39,300.02,38.8,TypeD
938,Printer,Electronics,East,867.29,9,0.15,07-02-2024,96.36555556,26,1023,119.9,45,Customer_45,867.29,369.96,-6.7,TypeC
939,Laptop,Office Supplies,South,223.3,2,0.17,08-02-2024,,22,1033,334.89,17,Customer_17,223.3,195.63,31.1,TypeC
940,Smartphone,Electronics,East,582.44,7,0.15,09-02-2024,83.20571429,66,1029,373.53,49,Customer_49,582.44,403.22,22.3,TypeA
941,Monitor,Electronics,East,569.06,3,0.06,10-02-2024,189.6866667,38,1081,425.73,37,Customer_37,569.06,404,22.4,TypeB
942,Laptop,Electronics,North,1422.98,7,0.22,11-02-2024,203.2828571,90,1018,217.09,6,Customer_6,1422.98,225.04,-3.6,TypeD
943,Monitor,Office Supplies,East,1453.31,9,0.08,12-02-2024,161.4788889,46,1030,158.44,19,Customer_19,1453.31,264.27,22.5,TypeA
944,Smartphone,Electronics,East,381.37,4,0.01,13-02-2024,95.3425,15,1059,169.39,13,Customer_13,381.37,183.88,39.1,TypeB
945,Smartphone,Electronics,South,1995.71,1,0.19,14-02-2024,1995.71,98,1059,359.18,26,Customer_26,1995.71,490.62,35.6,TypeD
946,Laptop,Office Supplies,South,606.88,2,0.05,15-02-2024,303.44,44,1018,410.22,14,Customer_14,606.88,358.24,12,TypeD
947,Smartphone,Office Supplies,West,1955.57,1,0.28,16-02-2024,1955.57,49,1048,98.99,31,Customer_31,1955.57,473.82,-8,TypeD
948,Printer,Office Supplies,North,880.97,5,0.29,17-02-2024,,75,1062,191.76,4,Customer_4,880.97,221.35,8.1,TypeB
949,Smartphone,Electronics,East,162.8,,0.27,18-02-2024,32.56,61,1082,451.95,39,Customer_39,162.8,412.76,31.3,TypeD
950,Monitor,Office Supplies,East,755.64,7,0.11,19-02-2024,107.9485714,67,1021,405.28,8,Customer_8,755.64,406.34,25.1,TypeD
951,Monitor,Office Supplies,East,1801.95,1,0.1,01-01-2024,1801.95,6,1023,492.58,25,Customer_25,1801.95,376.66,13,TypeA
952,Printer,Office Supplies,North,1003.2,3,0.1,02-01-2024,334.4,9,1075,379.58,13,Customer_13,1003.2,486.26,-7.2,TypeC
953,Tablet,Electronics,East,1170.22,2,0.22,03-01-2024,585.11,6,1029,202.67,32,Customer_32,1170.22,257.42,11.3,TypeB
954,Printer,Office Supplies,North,1421.48,5,0.27,04-01-2024,284.296,73,1057,299.41,38,Customer_38,1421.48,152.29,13.5,TypeC
955,Printer,Office Supplies,South,364.73,6,0.27,05-01-2024,60.78833333,95,1030,333.9,38,Customer_38,364.73,368.68,36.4,TypeA
956,Smartphone,Accessories,East,1248.39,7,0.23,06-01-2024,178.3414286,32,1099,48.44,28,Customer_28,1248.39,391.72,22.1,TypeC
957,Tablet,Electronics,South,1125.7,,0.19,07-01-2024,281.425,41,1063,276.8,30,Customer_30,1125.7,330.02,5.6,TypeD
958,Tablet,Accessories,North,485.82,7,0.03,08-01-2024,69.40285714,76,1018,357.57,3,Customer_3,485.82,182.73,16.3,TypeD
959,Tablet,Accessories,West,1891.42,8,0.05,09-01-2024,236.4275,8,1047,91.99,28,Customer_28,1891.42,301.78,-6.7,TypeB
960,Printer,Accessories,East,1237.84,1,0.27,10-01-2024,1237.84,72,1044,392.51,3,Customer_3,1237.84,224.88,38.6,TypeB
961,Monitor,Accessories,North,1420.09,6,0.18,11-01-2024,236.6816667,50,1099,296.05,45,Customer_45,1420.09,270.99,8,TypeB
962,Tablet,Accessories,West,1772.89,8,0,12-01-2024,221.61125,92,1093,476.59,34,Customer_34,1772.89,358.09,13.9,TypeA
963,Printer,Accessories,West,1286.27,5,0.03,13-01-2024,257.254,62,1054,30.79,16,Customer_16,1286.27,398.09,7.8,TypeB
964,Smartphone,Accessories,South,661.7,4,0.2,14-01-2024,165.425,84,1054,140.01,22,Customer_22,661.7,192.89,24.1,TypeA
965,Monitor,Electronics,North,300.44,2,0,15-01-2024,150.22,62,1096,304.76,32,Customer_32,300.44,262.13,23.1,TypeD
966,Smartphone,Office Supplies,West,967.42,6,0.05,16-01-2024,161.2366667,7,1017,155.31,38,Customer_38,967.42,207.66,25.8,TypeC
967,Monitor,Accessories,East,515.04,6,0.16,17-01-2024,85.84,75,1062,360.07,8,Customer_8,515.04,179.45,3.4,TypeD
968,Printer,Accessories,East,891.37,1,0.21,18-01-2024,891.37,84,1091,381.91,8,Customer_8,891.37,413.35,5.8,TypeD
969,Laptop,Accessories,South,1778.23,,0.2,19-01-2024,197.5811111,80,1046,60.23,6,Customer_6,1778.23,463.7,-3.7,TypeD
970,Monitor,Accessories,West,716.26,6,0.07,20-01-2024,119.3766667,4,1074,261.79,14,Customer_14,716.26,248.09,22.8,TypeB
971,Smartphone,Accessories,North,331.97,3,0.21,21-01-2024,110.6566667,6,1056,259.36,32,Customer_32,331.97,400.51,-8,TypeB
972,Printer,Accessories,East,776.97,4,0.07,22-01-2024,194.2425,58,1044,190.95,35,Customer_35,776.97,458.8,19.9,TypeB
973,Monitor,Office Supplies,West,1822.97,4,0.1,23-01-2024,455.7425,22,1032,467.13,10,Customer_10,1822.97,438.45,33.5,TypeC
974,Laptop,Office Supplies,West,617.05,3,0.22,24-01-2024,,26,1016,415.48,3,Customer_3,617.05,173.13,34.5,TypeB
